stock_item_key,stock_item,color,selling_package,buying_package,size_val,lead_time_days,quantity_per_outer,is_chiller_stock,tax_rate,unit_price,recommended_retail_price,typical_weight_per_unit,tk_stock_item,_version,date_from,date_to,recommended_retail_Price,typical_Weight_Per_Unit
520,Dinosaur battery-powered slippers (Green) XL,Unknown,Each,Each,XL,12,1,False,12.000,32.00,47.84,0.4,22611,2,2021-11-20,2199-12-31,47.84,.400
521,Ogre battery-powered slippers (Green) S,Unknown,Each,Each,S,12,1,False,12.000,32.00,47.84,0.35,22630,2,2021-11-20,2199-12-31,47.84,.350
522,Ogre battery-powered slippers (Green) M,Unknown,Each,Each,M,12,1,False,12.000,32.00,47.84,0.35,22649,2,2021-11-20,2199-12-31,47.84,.350
523,Ogre battery-powered slippers (Green) L,Unknown,Each,Each,L,12,1,False,12.000,32.00,47.84,0.35,22668,2,2021-11-20,2199-12-31,47.84,.350
524,Ogre battery-powered slippers (Green) XL,Unknown,Each,Each,XL,12,1,False,12.000,32.00,47.84,0.4,22687,2,2021-11-20,2199-12-31,47.84,.400
525,Plush shark slippers (Gray) S,Steel Gray,Each,Each,S,12,1,False,12.000,32.00,47.84,0.35,22706,2,2021-11-20,2199-12-31,47.84,.350
526,Plush shark slippers (Gray) M,Steel Gray,Each,Each,M,12,1,False,12.000,32.00,47.84,0.35,22725,2,2021-11-20,2199-12-31,47.84,.350
527,Plush shark slippers (Gray) L,Steel Gray,Each,Each,L,12,1,False,12.000,32.00,47.84,0.35,22744,2,2021-11-20,2199-12-31,47.84,.350
528,Plush shark slippers (Gray) XL,Steel Gray,Each,Each,XL,12,1,False,12.000,32.00,47.84,0.4,22763,2,2021-11-20,2199-12-31,47.84,.400
529,Furry gorilla with big eyes slippers (Black) S,Black,Each,Each,S,12,1,False,12.000,32.00,47.84,0.35,22782,2,2021-11-20,2199-12-31,47.84,.350
530,Furry gorilla with big eyes slippers (Black) M,Black,Each,Each,M,12,1,False,12.000,32.00,47.84,0.35,22801,2,2021-11-20,2199-12-31,47.84,.350
531,Furry gorilla with big eyes slippers (Black) L,Black,Each,Each,L,12,1,False,12.000,32.00,47.84,0.35,22820,2,2021-11-20,2199-12-31,47.84,.350
532,Furry gorilla with big eyes slippers (Black) XL,Black,Each,Each,XL,12,1,False,12.000,32.00,47.84,0.4,22839,2,2021-11-20,2199-12-31,47.84,.400
533,Animal with big feet slippers (Brown) S,Unknown,Each,Each,S,12,1,False,12.000,32.00,47.84,0.35,22858,2,2021-11-20,2199-12-31,47.84,.350
534,Animal with big feet slippers (Brown) M,Unknown,Each,Each,M,12,1,False,12.000,32.00,47.84,0.35,22877,2,2021-11-20,2199-12-31,47.84,.350
535,Animal with big feet slippers (Brown) L,Unknown,Each,Each,L,12,1,False,12.000,32.00,47.84,0.35,22896,2,2021-11-20,2199-12-31,47.84,.350
536,Animal with big feet slippers (Brown) XL,Unknown,Each,Each,XL,12,1,False,12.000,32.00,47.84,0.4,22915,2,2021-11-20,2199-12-31,47.84,.400
537,USB food flash drive - dessert 10 drive variety pack,Unknown,Packet,Packet,Unknown,14,1,False,14.000,240.00,358.8,0.5,22934,2,2021-11-20,2199-12-31,358.80,.500
538,USB food flash drive - fortune cookie,Unknown,Each,Each,Unknown,14,1,False,14.000,32.00,47.84,0.05,22953,2,2021-11-20,2199-12-31,47.84,.050
539,USB food flash drive - shrimp cocktail,Unknown,Each,Each,Unknown,14,1,False,14.000,32.00,47.84,0.05,22972,2,2021-11-20,2199-12-31,47.84,.050
540,USB food flash drive - donut,Unknown,Each,Each,Unknown,14,1,False,14.000,32.00,47.84,0.05,22991,2,2021-11-20,2199-12-31,47.84,.050
541,USB food flash drive - cookie,Unknown,Each,Each,Unknown,14,1,False,14.000,32.00,47.84,0.05,23010,2,2021-11-20,2199-12-31,47.84,.050
542,USB food flash drive - chocolate bar,Unknown,Each,Each,Unknown,14,1,False,14.000,32.00,47.84,0.05,23029,2,2021-11-20,2199-12-31,47.84,.050
543,USB food flash drive - banana,Unknown,Each,Each,Unknown,14,1,False,14.000,32.00,47.84,0.05,23048,2,2021-11-20,2199-12-31,47.84,.050
544,USB food flash drive - dim sum 10 drive variety pack,Unknown,Packet,Packet,Unknown,14,1,False,14.000,240.00,358.8,0.5,23067,2,2021-11-20,2199-12-31,358.80,.500
545,USB food flash drive - pizza slice,Unknown,Each,Each,Unknown,14,1,False,14.000,32.00,47.84,0.05,23086,2,2021-11-20,2199-12-31,47.84,.050
546,USB food flash drive - hot dog,Unknown,Each,Each,Unknown,14,1,False,14.000,32.00,47.84,0.05,23105,2,2021-11-20,2199-12-31,47.84,.050
547,USB food flash drive - hamburger,Unknown,Each,Each,Unknown,14,1,False,14.000,32.00,47.84,0.05,23124,2,2021-11-20,2199-12-31,47.84,.050
548,USB food flash drive - sushi roll,Unknown,Each,Each,Unknown,14,1,False,14.000,32.00,47.84,0.05,23143,2,2021-11-20,2199-12-31,47.84,.050
549,DBA joke mug - mind if I join you? (White),White,Each,Each,Unknown,12,1,False,12.000,13.00,19.44,0.15,23162,2,2021-11-20,2199-12-31,19.44,.150
550,DBA joke mug - mind if I join you? (Black),Black,Each,Each,Unknown,12,1,False,12.000,13.00,19.44,0.15,23181,2,2021-11-20,2199-12-31,19.44,.150
551,DBA joke mug - daaaaaa-ta (White),White,Each,Each,Unknown,12,1,False,12.000,13.00,19.44,0.15,23200,2,2021-11-20,2199-12-31,19.44,.150
552,DBA joke mug - daaaaaa-ta (Black),Black,Each,Each,Unknown,12,1,False,12.000,13.00,19.44,0.15,23219,2,2021-11-20,2199-12-31,19.44,.150
553,DBA joke mug - you might be a DBA if (White),White,Each,Each,Unknown,12,1,False,12.000,13.00,19.44,0.15,23238,2,2021-11-20,2199-12-31,19.44,.150
554,DBA joke mug - you might be a DBA if (Black),Black,Each,Each,Unknown,12,1,False,12.000,13.00,19.44,0.15,23257,2,2021-11-20,2199-12-31,19.44,.150
555,DBA joke mug - it depends (White),White,Each,Each,Unknown,12,1,False,12.000,13.00,19.44,0.15,23276,2,2021-11-20,2199-12-31,19.44,.150
556,DBA joke mug - it depends (Black),Black,Each,Each,Unknown,12,1,False,12.000,13.00,19.44,0.15,23295,2,2021-11-20,2199-12-31,19.44,.150
557,DBA joke mug - I will get you in order (White),White,Each,Each,Unknown,12,1,False,12.000,13.00,19.44,0.15,23314,2,2021-11-20,2199-12-31,19.44,.150
558,DBA joke mug - I will get you in order (Black),Black,Each,Each,Unknown,12,1,False,12.000,13.00,19.44,0.15,23333,2,2021-11-20,2199-12-31,19.44,.150
559,DBA joke mug - SELECT caffeine FROM mug (White),White,Each,Each,Unknown,12,1,False,12.000,13.00,19.44,0.15,23352,2,2021-11-20,2199-12-31,19.44,.150
560,DBA joke mug - SELECT caffeine FROM mug (Black),Black,Each,Each,Unknown,12,1,False,12.000,13.00,19.44,0.15,23371,2,2021-11-20,2199-12-31,19.44,.150
561,DBA joke mug - two types of DBAs (White),White,Each,Each,Unknown,12,1,False,12.000,13.00,19.44,0.15,23390,2,2021-11-20,2199-12-31,19.44,.150
562,DBA joke mug - two types of DBAs (Black),Black,Each,Each,Unknown,12,1,False,12.000,13.00,19.44,0.15,23409,2,2021-11-20,2199-12-31,19.44,.150
563,Developer joke mug - Oct 31 = Dec 25 (White),White,Each,Each,Unknown,12,1,False,12.000,13.00,19.44,0.15,23428,2,2021-11-20,2199-12-31,19.44,.150
564,Developer joke mug - Oct 31 = Dec 25 (Black),Black,Each,Each,Unknown,12,1,False,12.000,13.00,19.44,0.15,23447,2,2021-11-20,2199-12-31,19.44,.150
565,Developer joke mug - that's a hardware problem (White),White,Each,Each,Unknown,12,1,False,12.000,13.00,19.44,0.15,23466,2,2021-11-20,2199-12-31,19.44,.150
566,Developer joke mug - that's a hardware problem (Black),Black,Each,Each,Unknown,12,1,False,12.000,13.00,19.44,0.15,23485,2,2021-11-20,2199-12-31,19.44,.150
567,Developer joke mug - fun was unexpected at this time (White),White,Each,Each,Unknown,12,1,False,12.000,13.00,19.44,0.15,23504,2,2021-11-20,2199-12-31,19.44,.150
568,Developer joke mug - fun was unexpected at this time (Black),Black,Each,Each,Unknown,12,1,False,12.000,13.00,19.44,0.15,23523,2,2021-11-20,2199-12-31,19.44,.150
569,Developer joke mug - when your hammer is C++ (White),White,Each,Each,Unknown,12,1,False,12.000,13.00,19.44,0.15,23542,2,2021-11-20,2199-12-31,19.44,.150
570,Developer joke mug - when your hammer is C++ (Black),Black,Each,Each,Unknown,12,1,False,12.000,13.00,19.44,0.15,23561,2,2021-11-20,2199-12-31,19.44,.150
571,Developer joke mug - inheritance is the OO way to become wealthy (White),White,Each,Each,Unknown,12,1,False,12.000,13.00,19.44,0.15,23580,2,2021-11-20,2199-12-31,19.44,.150
572,Developer joke mug - inheritance is the OO way to become wealthy (Black),Black,Each,Each,Unknown,12,1,False,12.000,13.00,19.44,0.15,23599,2,2021-11-20,2199-12-31,19.44,.150
573,Developer joke mug - (hip- hip- array) (White),White,Each,Each,Unknown,12,1,False,12.000,13.00,19.44,0.15,23618,2,2021-11-20,2199-12-31,19.44,.150
574,Developer joke mug - (hip- hip- array) (Black),Black,Each,Each,Unknown,12,1,False,12.000,13.00,19.44,0.15,23637,2,2021-11-20,2199-12-31,19.44,.150
575,Developer joke mug - understanding recursion requires understanding recursion (White),White,Each,Each,Unknown,12,1,False,12.000,13.00,19.44,0.15,23656,2,2021-11-20,2199-12-31,19.44,.150
576,Developer joke mug - understanding recursion requires understanding recursion (Black),Black,Each,Each,Unknown,12,1,False,12.000,13.00,19.44,0.15,23675,2,2021-11-20,2199-12-31,19.44,.150
577,Developer joke mug - there are 10 types of people in the world (White),White,Each,Each,Unknown,12,1,False,12.000,13.00,19.44,0.15,23694,2,2021-11-20,2199-12-31,19.44,.150
578,Developer joke mug - there are 10 types of people in the world (Black),Black,Each,Each,Unknown,12,1,False,12.000,13.00,19.44,0.15,23713,2,2021-11-20,2199-12-31,19.44,.150
579,Developer joke mug - a foo walks into a bar (White),White,Each,Each,Unknown,12,1,False,12.000,13.00,19.44,0.15,23732,2,2021-11-20,2199-12-31,19.44,.150
580,Developer joke mug - a foo walks into a bar (Black),Black,Each,Each,Unknown,12,1,False,12.000,13.00,19.44,0.15,23751,2,2021-11-20,2199-12-31,19.44,.150
581,Developer joke mug - this code was generated by a tool (White),White,Each,Each,Unknown,12,1,False,12.000,13.00,19.44,0.15,23770,2,2021-11-20,2199-12-31,19.44,.150
582,Developer joke mug - this code was generated by a tool (Black),Black,Each,Each,Unknown,12,1,False,12.000,13.00,19.44,0.15,23789,2,2021-11-20,2199-12-31,19.44,.150
583,Developer joke mug - old C developers never die (White),White,Each,Each,Unknown,12,1,False,12.000,13.00,19.44,0.15,23808,2,2021-11-20,2199-12-31,19.44,.150
584,Developer joke mug - old C developers never die (Black),Black,Each,Each,Unknown,12,1,False,12.000,13.00,19.44,0.15,23827,2,2021-11-20,2199-12-31,19.44,.150
585,IT joke mug - keyboard not found � press F1 to continue (White),White,Each,Each,Unknown,12,1,False,12.000,13.00,19.44,0.15,23846,2,2021-11-20,2199-12-31,19.44,.150
586,IT joke mug - keyboard not found � press F1 to continue (Black),Black,Each,Each,Unknown,12,1,False,12.000,13.00,19.44,0.15,23865,2,2021-11-20,2199-12-31,19.44,.150
587,IT joke mug - that behavior is by design (White),White,Each,Each,Unknown,12,1,False,12.000,13.00,19.44,0.15,23884,2,2021-11-20,2199-12-31,19.44,.150
588,IT joke mug - that behavior is by design (Black),Black,Each,Each,Unknown,12,1,False,12.000,13.00,19.44,0.15,23903,2,2021-11-20,2199-12-31,19.44,.150
589,IT joke mug - hardware: part of the computer that can be kicked (White),White,Each,Each,Unknown,12,1,False,12.000,13.00,19.44,0.15,23922,2,2021-11-20,2199-12-31,19.44,.150
590,IT joke mug - hardware: part of the computer that can be kicked (Black),Black,Each,Each,Unknown,12,1,False,12.000,13.00,19.44,0.15,23941,2,2021-11-20,2199-12-31,19.44,.150
591,USB food flash drive - sushi roll,Unknown,Each,Each,Unknown,14,1,False,14.000,32.00,47.84,0.05,23960,2,2021-11-20,2199-12-31,47.84,.050
592,USB food flash drive - hamburger,Unknown,Each,Each,Unknown,14,1,False,14.000,32.00,47.84,0.05,23979,2,2021-11-20,2199-12-31,47.84,.050
593,USB food flash drive - hot dog,Unknown,Each,Each,Unknown,14,1,False,14.000,32.00,47.84,0.05,23998,2,2021-11-20,2199-12-31,47.84,.050
594,USB food flash drive - pizza slice,Unknown,Each,Each,Unknown,14,1,False,14.000,32.00,47.84,0.05,24017,2,2021-11-20,2199-12-31,47.84,.050
595,USB food flash drive - dim sum 10 drive variety pack,Unknown,Packet,Packet,Unknown,14,1,False,14.000,240.00,358.8,0.5,24036,2,2021-11-20,2199-12-31,358.80,.500
596,USB food flash drive - banana,Unknown,Each,Each,Unknown,14,1,False,14.000,32.00,47.84,0.05,24055,2,2021-11-20,2199-12-31,47.84,.050
597,USB food flash drive - chocolate bar,Unknown,Each,Each,Unknown,14,1,False,14.000,32.00,47.84,0.05,24074,2,2021-11-20,2199-12-31,47.84,.050
598,USB food flash drive - cookie,Unknown,Each,Each,Unknown,14,1,False,14.000,32.00,47.84,0.05,24093,2,2021-11-20,2199-12-31,47.84,.050
599,USB food flash drive - donut,Unknown,Each,Each,Unknown,14,1,False,14.000,32.00,47.84,0.05,24112,2,2021-11-20,2199-12-31,47.84,.050
600,USB food flash drive - shrimp cocktail,Unknown,Each,Each,Unknown,14,1,False,14.000,32.00,47.84,0.05,24131,2,2021-11-20,2199-12-31,47.84,.050
601,USB food flash drive - fortune cookie,Unknown,Each,Each,Unknown,14,1,False,14.000,32.00,47.84,0.05,24150,2,2021-11-20,2199-12-31,47.84,.050
602,USB food flash drive - dessert 10 drive variety pack,Unknown,Packet,Packet,Unknown,14,1,False,14.000,240.00,358.8,0.5,24169,2,2021-11-20,2199-12-31,358.80,.500
603,USB missile launcher (Green),Unknown,Each,Each,Unknown,14,1,False,14.000,25.00,37.38,0.3,24188,2,2021-11-20,2199-12-31,37.38,.300
604,USB rocket launcher (Gray),Steel Gray,Each,Each,Unknown,14,1,False,14.000,25.00,37.38,0.3,24207,2,2021-11-20,2199-12-31,37.38,.300
605,Small sized bubblewrap roll 10m,Unknown,Each,Each,10m,14,10,False,14.000,4.50,6.73,5.0,24226,2,2021-11-20,2199-12-31,6.73,5.000
606,Medium sized bubblewrap roll 20m,Unknown,Each,Each,20m,14,10,False,14.000,20.00,29.9,6.0,24245,2,2021-11-20,2199-12-31,29.90,6.000
607,Large sized bubblewrap roll 50m,Yellow,Each,Each,50m,14,10,False,14.000,24.00,35.88,10.0,24264,2,2021-11-20,2199-12-31,35.88,10.000
608,10 mm Double sided bubble wrap 10m,Yellow,Each,Each,10m,14,10,False,14.000,15.00,22.43,5.0,24283,2,2021-11-20,2199-12-31,22.43,5.000
609,10 mm Double sided bubble wrap 20m,Yellow,Each,Each,20m,14,10,False,14.000,30.00,44.85,6.0,24302,2,2021-11-20,2199-12-31,44.85,6.000
610,10 mm Double sided bubble wrap 50m,Yellow,Each,Each,50m,14,10,False,14.000,105.00,156.98,10.0,24321,2,2021-11-20,2199-12-31,156.98,10.000
611,20 mm Double sided bubble wrap 10m,Yellow,Each,Each,10m,14,10,False,14.000,18.00,26.91,5.0,24340,2,2021-11-20,2199-12-31,26.91,5.000
612,20 mm Double sided bubble wrap 20m,Yellow,Each,Each,20m,14,10,False,14.000,33.00,49.34,6.0,24359,2,2021-11-20,2199-12-31,49.34,6.000
613,20 mm Double sided bubble wrap 50m,Yellow,Each,Each,50m,14,10,False,14.000,108.00,161.46,10.0,24378,2,2021-11-20,2199-12-31,161.46,10.000
614,32 mm Double sided bubble wrap 10m,Unknown,Each,Each,10m,14,10,False,14.000,22.00,32.89,5.0,24397,2,2021-11-20,2199-12-31,32.89,5.000
615,32 mm Double sided bubble wrap 20m,Unknown,Each,Each,20m,14,10,False,14.000,37.00,55.32,6.0,24416,2,2021-11-20,2199-12-31,55.32,6.000
616,32 mm Double sided bubble wrap 50m,Unknown,Each,Each,50m,14,10,False,14.000,112.00,167.44,10.0,24435,2,2021-11-20,2199-12-31,167.44,10.000
617,10 mm Anti static bubble wrap (Blue) 10m,Blue,Each,Each,10m,14,10,False,14.000,26.00,38.87,5.0,24454,2,2021-11-20,2199-12-31,38.87,5.000
618,10 mm Anti static bubble wrap (Blue) 20m,Blue,Each,Each,20m,14,10,False,14.000,42.00,62.79,6.0,24473,2,2021-11-20,2199-12-31,62.79,6.000
619,10 mm Anti static bubble wrap (Blue) 50m,Blue,Each,Each,50m,14,10,False,14.000,99.00,148.01,10.0,24492,2,2021-11-20,2199-12-31,148.01,10.000
620,20 mm Anti static bubble wrap (Blue) 10m,Blue,Each,Each,10m,14,10,False,14.000,29.00,43.36,5.0,24511,2,2021-11-20,2199-12-31,43.36,5.000
621,20 mm Anti static bubble wrap (Blue) 20m,Blue,Each,Each,20m,14,10,False,14.000,45.00,67.28,6.0,24530,2,2021-11-20,2199-12-31,67.28,6.000
622,20 mm Anti static bubble wrap (Blue) 50m,Blue,Each,Each,50m,14,10,False,14.000,102.00,152.49,10.0,24549,2,2021-11-20,2199-12-31,152.49,10.000
623,32 mm Anti static bubble wrap (Blue) 10m,Blue,Each,Each,10m,14,10,False,14.000,32.00,47.84,5.0,24568,2,2021-11-20,2199-12-31,47.84,5.000
624,32 mm Anti static bubble wrap (Blue) 20m,Blue,Each,Each,20m,14,10,False,14.000,48.00,71.76,6.0,24587,2,2021-11-20,2199-12-31,71.76,6.000
625,32 mm Anti static bubble wrap (Blue) 50m,Blue,Each,Each,50m,14,10,False,14.000,105.00,156.98,10.0,24606,2,2021-11-20,2199-12-31,156.98,10.000
626,Bubblewrap dispenser (Black) 1.5m,Black,Each,Each,1.5m,14,1,False,14.000,240.00,358.8,10.0,24625,2,2021-11-20,2199-12-31,358.80,10.000
627,Bubblewrap dispenser (Blue) 1.5m,Blue,Each,Each,1.5m,14,1,False,14.000,240.00,358.8,10.0,24644,2,2021-11-20,2199-12-31,358.80,10.000
628,Bubblewrap dispenser (Red) 1.5m,Red,Each,Each,1.5m,14,1,False,14.000,240.00,358.8,10.0,24663,2,2021-11-20,2199-12-31,358.80,10.000
629,Shipping carton (Brown) 413x285x187mm,Unknown,Each,Each,413x285x187mm,14,25,False,14.000,1.05,1.57,0.3,24682,2,2021-11-20,2199-12-31,1.57,.300
630,Shipping carton (Brown) 500x310x310mm,Unknown,Each,Each,500x310x310mm,14,25,False,14.000,2.55,3.81,0.4,24701,2,2021-11-20,2199-12-31,3.81,.400
631,Shipping carton (Brown) 229x229x229mm,Brown,Each,Each,229x229x229mm,14,25,False,14.000,1.05,1.57,0.3,24720,2,2021-11-20,2199-12-31,1.57,.300
632,Shipping carton (Brown) 279x254x217mm,Brown,Each,Each,279x254x217mm,14,25,False,14.000,1.11,1.66,0.3,24739,2,2021-11-20,2199-12-31,1.66,.300
633,Shipping carton (Brown) 356x229x229mm,Brown,Each,Each,356x229x229mm,14,25,False,14.000,1.14,1.7,0.4,24758,2,2021-11-20,2199-12-31,1.70,.400
634,Shipping carton (Brown) 457x279x279mm,Brown,Each,Each,457x279x279mm,14,25,False,14.000,1.28,1.91,0.4,24777,2,2021-11-20,2199-12-31,1.91,.400
635,Shipping carton (Brown) 480x270x320mm,Brown,Each,Each,480x270x320mm,14,25,False,14.000,2.74,4.1,0.4,24796,2,2021-11-20,2199-12-31,4.10,.400
636,Shipping carton (Brown) 305x305x305mm,Brown,Each,Each,305x305x305mm,14,25,False,14.000,3.50,5.23,0.3,24815,2,2021-11-20,2199-12-31,5.23,.300
637,Shipping carton (Brown) 356x356x279mm,Brown,Each,Each,356x356x279mm,14,25,False,14.000,2.04,3.05,0.3,24834,2,2021-11-20,2199-12-31,3.05,.300
638,Shipping carton (Brown) 457x457x457mm,Brown,Each,Each,457x457x457mm,14,25,False,14.000,2.10,3.14,0.4,24853,2,2021-11-20,2199-12-31,3.14,.400
639,Express post box 5kg (White) 350x280x130mm,Unknown,Each,Each,350x280x130mm,14,25,False,14.000,.95,1.42,0.2,24872,2,2021-11-20,2199-12-31,1.42,.200
640,3 kg Courier post bag (White) 300x190x95mm,Brown,Each,Each,300x190x95mm,14,25,False,14.000,.66,0.99,0.1,24891,2,2021-11-20,2199-12-31,.99,.100
641,Clear packaging tape 48mmx75m,Brown,Each,Each,48mmx75m,14,26,False,14.000,2.90,4.34,0.5,24910,2,2021-11-20,2199-12-31,4.34,.500
642,Clear packaging tape 48mmx100m,Brown,Each,Each,48mmx100m,14,20,False,14.000,3.50,5.23,0.7,24929,2,2021-11-20,2199-12-31,5.23,.700
643,Black and orange fragile despatch tape 48mmx75m,Unknown,Each,Each,48mmx75m,14,36,False,14.000,3.70,5.53,0.5,24948,2,2021-11-20,2199-12-31,5.53,.500
644,Black and orange fragile despatch tape 48mmx100m,Green,Each,Each,48mmx100m,14,36,False,14.000,4.10,6.13,0.7,24967,2,2021-11-20,2199-12-31,6.13,.700
645,Black and orange glass with care despatch tape 48mmx75m,Green,Each,Each,48mmx75m,14,24,False,14.000,3.70,5.53,0.5,24986,2,2021-11-20,2199-12-31,5.53,.500
646,Black and orange glass with care despatch tape  48mmx100m,Green,Each,Each,48mmx100m,14,24,False,14.000,4.10,6.13,0.7,25005,2,2021-11-20,2199-12-31,6.13,.700
647,Black and orange handle with care despatch tape  48mmx75m,Green,Each,Each,48mmx75m,14,24,False,14.000,3.70,5.53,0.5,25024,2,2021-11-20,2199-12-31,5.53,.500
648,Black and orange handle with care despatch tape  48mmx100m,Green,Each,Each,48mmx100m,14,24,False,14.000,4.10,6.13,0.7,25043,2,2021-11-20,2199-12-31,6.13,.700
649,Black and orange this way up despatch tape 48mmx75m,Green,Each,Each,48mmx75m,14,24,False,14.000,3.70,5.53,0.5,25062,2,2021-11-20,2199-12-31,5.53,.500
650,Black and orange this way up despatch tape  48mmx100m,Unknown,Each,Each,48mmx100m,14,24,False,14.000,4.10,6.13,0.7,25081,2,2021-11-20,2199-12-31,6.13,.700
651,Black and yellow heavy despatch tape  48mmx75m,Unknown,Each,Each,48mmx75m,14,24,False,14.000,3.70,5.53,0.5,25100,2,2021-11-20,2199-12-31,5.53,.500
652,Black and yellow heavy despatch tape 48mmx100m,Brown,Each,Each,48mmx100m,14,24,False,14.000,4.10,6.13,0.7,25119,2,2021-11-20,2199-12-31,6.13,.700
653,Red and white urgent despatch tape 48mmx75m,Brown,Each,Each,48mmx75m,14,24,False,14.000,3.70,5.53,0.5,25138,2,2021-11-20,2199-12-31,5.53,.500
654,Red and white urgent  heavy despatch tape  48mmx100m,Brown,Each,Each,48mmx100m,14,24,False,14.000,4.10,6.13,0.7,25157,2,2021-11-20,2199-12-31,6.13,.700
655,Tape dispenser (Black),Brown,Each,Each,Unknown,20,10,False,20.000,32.00,47.84,1.0,25176,2,2021-11-20,2199-12-31,47.84,1.000
656,Tape dispenser (Red),Brown,Each,Each,Unknown,20,10,False,20.000,32.00,47.84,1.0,25195,2,2021-11-20,2199-12-31,47.84,1.000
657,Tape dispenser (Blue),Unknown,Each,Each,Unknown,20,10,False,20.000,32.00,47.84,1.0,25214,2,2021-11-20,2199-12-31,47.84,1.000
658,Permanent marker black 5mm nib (Black) 5mm,Unknown,Each,Each,5mm,14,12,False,14.000,2.70,4.04,0.1,25233,2,2021-11-20,2199-12-31,4.04,.100
659,Permanent marker blue 5mm nib (Blue) 5mm,Unknown,Each,Each,5mm,14,12,False,14.000,2.70,4.04,0.1,25252,2,2021-11-20,2199-12-31,4.04,.100
660,Permanent marker red 5mm nib (Red) 5mm,Unknown,Each,Each,5mm,14,12,False,14.000,2.70,4.04,0.1,25271,2,2021-11-20,2199-12-31,4.04,.100
661,Packing knife with metal insert blade (Yellow) 9mm,Unknown,Each,Each,9mm,14,5,False,14.000,1.89,2.83,0.5,25290,2,2021-11-20,2199-12-31,2.83,.500
662,Packing knife with metal insert blade (Yellow) 18mm,Green,Each,Each,18mm,14,5,False,14.000,2.40,3.59,0.5,25309,2,2021-11-20,2199-12-31,3.59,.500
663,Small 9mm replacement blades 9mm,Green,Each,Each,9mm,14,10,False,14.000,4.10,6.13,0.7,25328,2,2021-11-20,2199-12-31,6.13,.700
664,Large  replacement blades 18mm,Green,Each,Each,18mm,14,10,False,14.000,4.30,6.43,0.8,25347,2,2021-11-20,2199-12-31,6.43,.800
665,Air cushion film 200mmx100mm 325m,Green,Each,Each,325m,14,1,False,14.000,87.00,130.07,5.0,25366,2,2021-11-20,2199-12-31,130.07,5.000
